video_id,published_at,text,start,duration
2NSj63zM968,2024-10-17T22:00:00Z,quem o Pablo Ah tá,3801.96,7.96
2NSj63zM968,2024-10-17T22:00:00Z,perun é eu não consegui fazer o negócio,3807.48,4.599
2NSj63zM968,2024-10-17T22:00:00Z,aqui na hotmart velho não tem como fazer,3809.92,4.199
2NSj63zM968,2024-10-17T22:00:00Z,parcelado no no débito como é que eu,3812.079,4.52
2NSj63zM968,2024-10-17T22:00:00Z,faço não tem como fazer parcelado no,3814.119,6.401
2NSj63zM968,2024-10-17T22:00:00Z,débito Ah deixa eu você consegue pagar,3816.599,5.2
2NSj63zM968,2024-10-17T22:00:00Z,no,3820.52,4.0
2NSj63zM968,2024-10-17T22:00:00Z,pix Então mas aí ia ser a vista né não,3821.799,5.961
2NSj63zM968,2024-10-17T22:00:00Z,tem como parcelar Ah verdade verdade,3824.52,5.96
2NSj63zM968,2024-10-17T22:00:00Z,verdadeira verdade verdadeira [ __ ] tô,3827.76,4.16
2NSj63zM968,2024-10-17T22:00:00Z,tentando aqui fazer de tudo ver se tem,3830.48,3.04
2NSj63zM968,2024-10-17T22:00:00Z,alguma forma de boleto parcelado mas não,3831.92,3.919
2NSj63zM968,2024-10-17T22:00:00Z,tem opção você botou o cartão aí de,3833.52,5.279
2NSj63zM968,2024-10-17T22:00:00Z,débito não foi é ele não aceita o site,3835.839,4.041
2NSj63zM968,2024-10-17T22:00:00Z,não aceita,3838.799,3.961
2NSj63zM968,2024-10-17T22:00:00Z,hum ih,3839.88,5.439
2NSj63zM968,2024-10-17T22:00:00Z,rapaz ih rapaz tava pensando tipo em dar,3842.76,6.359
2NSj63zM968,2024-10-17T22:00:00Z,uma hum dar uma entrada e aí não não tem,3845.319,5.28
2NSj63zM968,2024-10-17T22:00:00Z,não tem alguma forma de vocês mandarem,3849.119,4.281
2NSj63zM968,2024-10-17T22:00:00Z,boleto todo mês tipo daria sei lá uns R,3850.599,5.52
2NSj63zM968,2024-10-17T22:00:00Z,3$ 300 agora depois 300 mês que vem,3853.4,4.919
2NSj63zM968,2024-10-17T22:00:00Z,depois que e até que tá tá ligado tava,3856.119,3.16
2NSj63zM968,2024-10-17T22:00:00Z,pensando,3858.319,3.881
2NSj63zM968,2024-10-17T22:00:00Z,is cara você acha que tem como acho que,3859.279,4.681
2NSj63zM968,2024-10-17T22:00:00Z,tem como acho que tem como dá para você,3862.2,5.52
2NSj63zM968,2024-10-17T22:00:00Z,fazer uma de metade agora,3863.96,3.76
2NSj63zM968,2024-10-17T22:00:00Z,eh deixa eu ver eu acho que eu tenho 333,3868.72,6.119
2NSj63zM968,2024-10-17T22:00:00Z,aqui disponível agora então vou te,3872.72,6.48
2NSj63zM968,2024-10-17T22:00:00Z,mandar vou te mandar o pix você você,3874.839,6.48
2NSj63zM968,2024-10-17T22:00:00Z,manda o comprovante e manda teu e-mail,3879.2,6.24
2NSj63zM968,2024-10-17T22:00:00Z,Beleza beleza pode ser,3881.319,4.121
2NSj63zM968,2024-10-17T22:00:00Z,Valeu qual que era o pix mesmo,3886.599,8.041
2NSj63zM968,2024-10-17T22:00:00Z,pix mbl,3891.52,5.36
2NSj63zM968,2024-10-17T22:00:00Z,@mor é isso,3894.64,6.919
2NSj63zM968,2024-10-17T22:00:00Z,né suporte é,3896.88,9.56
2NSj63zM968,2024-10-17T22:00:00Z,suporte não é pix @mbl não,3901.559,9.161
2NSj63zM968,2024-10-17T22:00:00Z,suporte suporte @mbl pg.br cara assim eu,3906.44,6.399
2NSj63zM968,2024-10-17T22:00:00Z,tento fazer milagres aqui para fazer com,3910.72,4.48
2NSj63zM968,2024-10-17T22:00:00Z,que as pessoas entrem ao mesmo tempo que,3912.839,5.2
2NSj63zM968,2024-10-17T22:00:00Z,as pessoas da equipe de operacional né,3915.2,4.96
2NSj63zM968,2024-10-17T22:00:00Z,que vai ter que operacionalizar toda,3918.039,4.161
2NSj63zM968,2024-10-17T22:00:00Z,essa grande gincana que estou fazendo,3920.16,4.0
2NSj63zM968,2024-10-17T22:00:00Z,aqui,3922.2,7.52
2NSj63zM968,2024-10-17T22:00:00Z,eh o pix não tá funcionando lá do,3924.16,9.119
2NSj63zM968,2024-10-17T22:00:00Z,site como não,3929.72,6.76
2NSj63zM968,2024-10-17T22:00:00Z,meu tem que tá funcionando,3933.279,5.76
2NSj63zM968,2024-10-17T22:00:00Z,pô vamos ver vamos ver tá tirando umas,3936.48,5.68
2NSj63zM968,2024-10-17T22:00:00Z,dúvidas umas outras,3939.039,3.121
2NSj63zM968,2024-10-17T22:00:00Z,sobre,3945.92,3.0
2NSj63zM968,2024-10-17T22:00:00Z,não cara que o cara mandou muita,3951.0,5.68
2NSj63zM968,2024-10-17T22:00:00Z,pergunta eu vou ter que ligar para ele,3953.52,4.599
2NSj63zM968,2024-10-17T22:00:00Z,like na Live aí quem tiver nos,3956.68,4.04
2NSj63zM968,2024-10-17T22:00:00Z,assistindo,3958.119,2.601
2NSj63zM968,2024-10-17T22:00:00Z,aí e aí fala Renatão fala manda a dúvida,3962.799,10.76
2NSj63zM968,2024-10-17T22:00:00Z,aí cara e eu já entrei na academia até,3967.76,8.64
2NSj63zM968,2024-10-17T22:00:00Z,eu mandei mensagem lá tu eu falei com o,3973.559,5.321
2NSj63zM968,2024-10-17T22:00:00Z,com o ministro e tirei umas dúvidas com,3976.4,3.679
2NSj63zM968,2024-10-17T22:00:00Z,ele,3978.88,4.28
2NSj63zM968,2024-10-17T22:00:00Z,lá mas ainda tipo eu fiquei com dúvida,3980.079,4.48
2NSj63zM968,2024-10-17T22:00:00Z,ele já até me respondeu mas só para,3983.16,5.919
2NSj63zM968,2024-10-17T22:00:00Z,confirmar contigo hã sobre as o conteúdo,3984.559,6.361
2NSj63zM968,2024-10-17T22:00:00Z,né já tem lá um conteúdo gravado,3989.079,4.601
2NSj63zM968,2024-10-17T22:00:00Z,disponível desde as outras já isso ã dos,3990.92,5.679
2NSj63zM968,2024-10-17T22:00:00Z,congressos e tal e vai vão ter outros né,3993.68,6.119
2NSj63zM968,2024-10-17T22:00:00Z,isso ã nas próximas aulas e eu queria,3996.599,5.361
2NSj63zM968,2024-10-17T22:00:00Z,saber se tem algum outro passo agora que,3999.799,4.681
2NSj63zM968,2024-10-17T22:00:00Z,eu já entrei se tipo é algum grupo para,4001.96,4.48
2NSj63zM968,2024-10-17T22:00:00Z,entrar ouum fica tranquilo que vão te,4004.48,3.48
2NSj63zM968,2024-10-17T22:00:00Z,mandar tudo no e-mail certinho na,4006.44,4.28
2NSj63zM968,2024-10-17T22:00:00Z,plataforma do clube show de bola então,4007.96,4.319
2NSj63zM968,2024-10-17T22:00:00Z,já na na na própria plataforma na,4010.72,4.44
2NSj63zM968,2024-10-17T22:00:00Z,hotmart vai tá esse aí informativos né,4012.279,5.481
2NSj63zM968,2024-10-17T22:00:00Z,isso na plataforma na,4015.16,6.8
2NSj63zM968,2024-10-17T22:00:00Z,academia.mbl Belê na pera no mas aí na,4017.76,7.0
2NSj63zM968,2024-10-17T22:00:00Z,na plataforma onde você assiste as aulas,4021.96,4.399
2NSj63zM968,2024-10-17T22:00:00Z,onde você assiste as aulas vai receber,4024.76,5.48
2NSj63zM968,2024-10-17T22:00:00Z,os avisos lá perfeito e a última a outra,4026.359,6.361
2NSj63zM968,2024-10-17T22:00:00Z,coisa que eu tava É sobre o ã o,4030.24,5.599
2NSj63zM968,2024-10-17T22:00:00Z,congresso a gente que entrou hoje ã a,4032.72,5.879
2NSj63zM968,2024-10-17T22:00:00Z,gente ganhou um ganhou ingresso isso,4035.839,4.321
2NSj63zM968,2024-10-17T22:00:00Z,perfeito só que assim eu moro muito,4038.599,4.48
2NSj63zM968,2024-10-17T22:00:00Z,longe moro em Pernambuco e eh eu tinha,4040.16,4.6
2NSj63zM968,2024-10-17T22:00:00Z,perguntado ao Ian se tinha caravana ele,4043.079,3.04
2NSj63zM968,2024-10-17T22:00:00Z,falou que o pessoal da do núcleo daquele,4044.76,3.16
2NSj63zM968,2024-10-17T22:00:00Z,pernambu de avião e ele falou que tinha,4046.119,4.801
2NSj63zM968,2024-10-17T22:00:00Z,uma uma companhia aérea que dava um,4047.92,5.24
2NSj63zM968,2024-10-17T22:00:00Z,desconto Só que ele ainda não me mandou,4050.92,4.24
2NSj63zM968,2024-10-17T22:00:00Z,as informações sobre isso aí P tá aí aí,4053.16,3.8
2NSj63zM968,2024-10-17T22:00:00Z,ele vai te mandar eu não vou saber te,4055.16,5.24
2NSj63zM968,2024-10-17T22:00:00Z,dizer isso agora não mano beleza show,4056.96,4.76
2NSj63zM968,2024-10-17T22:00:00Z,era basicamente sobre isso seja,4060.4,4.0
2NSj63zM968,2024-10-17T22:00:00Z,bem-vindo meu querido Obrigado cara,4061.72,6.96
2NSj63zM968,2024-10-17T22:00:00Z,valeu irmão abraço tchau tchau,4064.4,7.959
2NSj63zM968,2024-10-17T22:00:00Z,abraço Olha aí não para dear mensagem,4068.68,5.76
2NSj63zM968,2024-10-17T22:00:00Z,[ __ ] que,4072.359,5.601
2NSj63zM968,2024-10-17T22:00:00Z,pariu aê mais um aqui que me,4074.44,8.76
2NSj63zM968,2024-10-17T22:00:00Z,mandou tá pago Quem foi o,4077.96,7.879
2NSj63zM968,2024-10-17T22:00:00Z,Augusto quem mais,4083.2,6.079
2NSj63zM968,2024-10-17T22:00:00Z,Gabriel bem-vindo eu ainda respondo as,4085.839,5.24
2NSj63zM968,2024-10-17T22:00:00Z,pessoas aqui no bem-vindo não sei o que,4089.279,4.32
2NSj63zM968,2024-10-17T22:00:00Z,lá tem uma dúvida ó o cara tem uma,4091.079,4.801
2NSj63zM968,2024-10-17T22:00:00Z,dúvida aqui me liga vou,4093.599,4.64
2NSj63zM968,2024-10-17T22:00:00Z,ligar Alguém me arruma um carregador de,4095.88,3.56
2NSj63zM968,2024-10-17T22:00:00Z,iPhone por,4098.239,4.92
2NSj63zM968,2024-10-17T22:00:00Z,gentileza E aí beleza beleza irmão e,4099.44,8.0
2NSj63zM968,2024-10-17T22:00:00Z,você ei eh sou de Campina Grande aqui eu,4103.159,7.56
2NSj63zM968,2024-10-17T22:00:00Z,queria ter uma dúvida fala,4107.44,7.799
2NSj63zM968,2024-10-17T22:00:00Z,eh assim tipo como eu eu moro na na,4110.719,7.52
2NSj63zM968,2024-10-17T22:00:00Z,Paraíba eu sei que é lá no fim do mundo,4115.239,5.6
2NSj63zM968,2024-10-17T22:00:00Z,aí tipo eu acho que não tem ainda,4118.239,4.161
2NSj63zM968,2024-10-17T22:00:00Z,ninguém aqui da minha cidade que é de,4120.839,3.96
2NSj63zM968,2024-10-17T22:00:00Z,Campina Grande Mas eu acho que de pessoa,4122.4,6.08
2NSj63zM968,2024-10-17T22:00:00Z,existe eu acho né Se eu entrar no no na,4124.799,7.081
2NSj63zM968,2024-10-17T22:00:00Z,academia é eu vou ter tipo vou poder,4128.48,6.279
2NSj63zM968,2024-10-17T22:00:00Z,saber quem é que queem é do mbl aí de,4131.88,6.16
2NSj63zM968,2024-10-17T22:00:00Z,pessoa que é Com certeza sim com certeza,4134.759,5.52
2NSj63zM968,2024-10-17T22:00:00Z,do seu estado e da sua,4138.04,4.84
2NSj63zM968,2024-10-17T22:00:00Z,cidade porque se na minha cidade tipo,4140.279,4.361
2NSj63zM968,2024-10-17T22:00:00Z,não tiver muita gente eu posso ir pra,4142.88,4.52
2NSj63zM968,2024-10-17T22:00:00Z,capital tá ligado tô ligado mas aí você,4144.64,6.0
2NSj63zM968,2024-10-17T22:00:00Z,vai saber uhum isso na academia você vai,4147.4,4.72
2NSj63zM968,2024-10-17T22:00:00Z,saber porque esse que é um lance legal,4150.64,4.0
2NSj63zM968,2024-10-17T22:00:00Z,entendeu que é você poder saber conhecer,4152.12,4.44
2NSj63zM968,2024-10-17T22:00:00Z,as pessoas né que que entraram na,4154.64,4.199
2NSj63zM968,2024-10-17T22:00:00Z,academia aí na sua cidade no no teu,4156.56,4.92
2NSj63zM968,2024-10-17T22:00:00Z,estado isso com certeza mano Isso faz,4158.839,4.0
2NSj63zM968,2024-10-17T22:00:00Z,parte da,4161.48,3.96
2NSj63zM968,2024-10-17T22:00:00Z,experiência show show outra dúvida,4162.839,6.48
2NSj63zM968,2024-10-17T22:00:00Z,também assim é que eu não sei se eu eu,4165.44,6.08
2NSj63zM968,2024-10-17T22:00:00Z,sou muito preparado para por exemplo ser,4169.319,4.96
2NSj63zM968,2024-10-17T22:00:00Z,um porta-voz ou ou me candidatar no,4171.52,5.44
2NSj63zM968,2024-10-17T22:00:00Z,futuro sabe mas tem outras áreas que eu,4174.279,5.121
2NSj63zM968,2024-10-17T22:00:00Z,posso entrar óbvio que tem óbvio que tem,4176.96,4.759
2NSj63zM968,2024-10-17T22:00:00Z,a academia não é só para formar Quem,4179.4,4.68
2NSj63zM968,2024-10-17T22:00:00Z,quer ser porta-voz para formar quem quer,4181.719,5.44
2NSj63zM968,2024-10-17T22:00:00Z,eventualmente eh eh ajudar em outras,4184.08,5.56
2NSj63zM968,2024-10-17T22:00:00Z,áreas né não não não não precisa ser só,4187.159,4.801
2NSj63zM968,2024-10-17T22:00:00Z,porta-voz no mbl tem muita coisa para,4189.64,6.16
2NSj63zM968,2024-10-17T22:00:00Z,fazer parte aham Sim Sim certo uhum,4191.96,7.36
2NSj63zM968,2024-10-17T22:00:00Z,assim uma parte técnica cza é mais de,4195.8,6.24
2NSj63zM968,2024-10-17T22:00:00Z,estratégia né eu tô fazendo eu tô,4199.32,5.399
2NSj63zM968,2024-10-17T22:00:00Z,fazendo direito agora aí eu acho que eu,4202.04,4.639
2NSj63zM968,2024-10-17T22:00:00Z,termino o curso dá para dois anos eu,4204.719,4.96
2NSj63zM968,2024-10-17T22:00:00Z,acho é isso pô aí se der certo dá para,4206.679,6.321
2NSj63zM968,2024-10-17T22:00:00Z,ingressar aí né Lógico que dá mano show,4209.679,7.441
2NSj63zM968,2024-10-17T22:00:00Z,show seja bem-vindo mano M um abração,4213.0,5.719
2NSj63zM968,2024-10-17T22:00:00Z,abraço,4217.12,4.88
2NSj63zM968,2024-10-17T22:00:00Z,ó inclusive agora com eu para quem não,4218.719,6.041
2NSj63zM968,2024-10-17T22:00:00Z,sabe Estou fazendo um jejum custou 48,4222.0,5.32
2NSj63zM968,2024-10-17T22:00:00Z,horas assim,4224.76,2.56
2NSj63zM968,2024-10-17T22:00:00Z,alimentos zero alimentos zero caramba,4227.679,7.161
2NSj63zM968,2024-10-17T22:00:00Z,água eze e eletrólitos não saiu meu,4231.08,5.56
2NSj63zM968,2024-10-17T22:00:00Z,minha voz agora,4234.84,5.879
2NSj63zM968,2024-10-17T22:00:00Z,sim caramba é o brabo mano vamos lá os,4236.64,8.4
2NSj63zM968,2024-10-17T22:00:00Z,cara #força Renatão é nós vamos que,4240.719,7.721
2NSj63zM968,2024-10-17T22:00:00Z,vamos obrigando Renato se possível o,4245.04,5.72
2NSj63zM968,2024-10-17T22:00:00Z,chat não confio em você Renato Oi o chat,4248.44,4.96
2NSj63zM968,2024-10-17T22:00:00Z,não confio em você ah [ __ ] o chat,4250.76,5.439
2NSj63zM968,2024-10-17T22:00:00Z,zoeira o cara vira inimigo,4253.4,5.12
2NSj63zM968,2024-10-17T22:00:00Z,caramba tem problema depois vocês vão,4256.199,6.121
2NSj63zM968,2024-10-17T22:00:00Z,ver E aí Rodrigo beleza mano beleza,4258.52,6.44
2NSj63zM968,2024-10-17T22:00:00Z,entrou na academia ou não eu vou entrar,4262.32,7.0
2NSj63zM968,2024-10-17T22:00:00Z,ainda cara ih meu amigo ih veja bem eu,4264.96,5.44
2NSj63zM968,2024-10-17T22:00:00Z,vou,4269.32,3.52
2NSj63zM968,2024-10-17T22:00:00Z,entrar é porque você tinha falado mais,4270.4,4.52
2NSj63zM968,2024-10-17T22:00:00Z,cedo que você ia pegar lá o cupom lá que,4272.84,4.839
2NSj63zM968,2024-10-17T22:00:00Z,era para quem já entrou no clube né para,4274.92,4.239
2NSj63zM968,2024-10-17T22:00:00Z,quem também já tem o ingresso que é o,4277.679,5.081
2NSj63zM968,2024-10-17T22:00:00Z,meu caso Já te mandei pô Não beleza aí,4279.159,5.04
2NSj63zM968,2024-10-17T22:00:00Z,assim que eu chegar em casa eu vou est,4282.76,4.32
2NSj63zM968,2024-10-17T22:00:00Z,fazendo a minha inscrição beleza aí sim,4284.199,5.441
2NSj63zM968,2024-10-17T22:00:00Z,seja bem-vindo então mano ó Valeu,4287.08,4.28
2NSj63zM968,2024-10-17T22:00:00Z,Renatão e tem um recado também pro,4289.64,4.84
2NSj63zM968,2024-10-17T22:00:00Z,pessoal aí que é do mbl de Goiania tá a,4291.36,5.359
2NSj63zM968,2024-10-17T22:00:00Z,gente tá a gente tá organizando uma,4294.48,5.199
2NSj63zM968,2024-10-17T22:00:00Z,caravana para poder ir pra SP só que,4296.719,5.121
2NSj63zM968,2024-10-17T22:00:00Z,assim muita gente falou ah eu vou não,4299.679,5.081
2NSj63zM968,2024-10-17T22:00:00Z,vou E aí o pessoal tá no impasse lá de,4301.84,5.879
2NSj63zM968,2024-10-17T22:00:00Z,resolver questão de hotel né de v se f,4304.76,4.24
2NSj63zM968,2024-10-17T22:00:00Z,lugar ônibus lá porque o pessoal não,4307.719,3.52
2NSj63zM968,2024-10-17T22:00:00Z,reservou ainda,4309.0,6.239
2NSj63zM968,2024-10-17T22:00:00Z,tá então se a galera puder já i,4311.239,5.48
2NSj63zM968,2024-10-17T22:00:00Z,adiantando aí né passar pra gente aí,4315.239,2.841
2NSj63zM968,2024-10-17T22:00:00Z,direitinho quem é que vai quem que não,4316.719,4.561
2NSj63zM968,2024-10-17T22:00:00Z,vai já ajuda bastante entendi,4318.08,6.159
2NSj63zM968,2024-10-17T22:00:00Z,Demorou então obrigadão aí ranel,4321.28,5.24
2NSj63zM968,2024-10-17T22:00:00Z,obrigado você meu querido seja,4324.239,5.96
2NSj63zM968,2024-10-17T22:00:00Z,bem-vindo valeu até mais é,4326.52,6.679
2NSj63zM968,2024-10-17T22:00:00Z,nós,4330.199,3.0
2NSj63zM968,2024-10-17T22:00:00Z,Eh vamos lá vamos lá temos mais pessoas,4333.92,6.36
2NSj63zM968,2024-10-17T22:00:00Z,para ligar,4337.08,3.2
2NSj63zM968,2024-10-17T22:00:00Z,eh t t,4349.52,3.679
2NSj63zM968,2024-10-17T22:00:00Z,tã sim,4354.44,5.759
2NSj63zM968,2024-10-17T22:00:00Z,também vamos lá para quem mais,4356.44,6.0
2NSj63zM968,2024-10-17T22:00:00Z,disponibilize o e-mail nos grupos para,4360.199,4.96
2NSj63zM968,2024-10-17T22:00:00Z,quem quer doar no ingresso o e-mail é,4362.44,4.84
2NSj63zM968,2024-10-17T22:00:00Z,academia,4365.159,5.121
2NSj63zM968,2024-10-17T22:00:00Z,@mbl,4367.28,3.0
2NSj63zM968,2024-10-17T22:00:00Z,org.br só Deus sabe essa,4372.56,5.32
2NSj63zM968,2024-10-17T22:00:00Z,cara Se eu não puder entrar agora quando,4376.0,3.44
2NSj63zM968,2024-10-17T22:00:00Z,que eu vou poder aí só Deus sabe meu,4377.88,5.72
2NSj63zM968,2024-10-17T22:00:00Z,amigo só Deus sabe Manda depois o e-mail,4379.44,5.719
2NSj63zM968,2024-10-17T22:00:00Z,do upgrade do ingresso também por,4383.6,3.96
2NSj63zM968,2024-10-17T22:00:00Z,gentileza,4385.159,2.401
2NSj63zM968,2024-10-17T22:00:00Z,quer faz o upgrade,4395.159,5.04
2NSj63zM968,2024-10-17T22:00:00Z,vamos lá vamos lá tem mais gente tem,4405.44,5.12
2NSj63zM968,2024-10-17T22:00:00Z,muito mais,4407.92,2.64
2NSj63zM968,2024-10-17T22:00:00Z,gente Oi quem é é o é o pá,4420.32,8.839
2NSj63zM968,2024-10-17T22:00:00Z,quem o Pablo,4426.48,7.0
2NSj63zM968,2024-10-17T22:00:00Z,Ah Fala garoto cara Que honra cara Que,4429.159,6.681
2NSj63zM968,2024-10-17T22:00:00Z,honra tá falando com vocês aí,4433.48,5.84
2NSj63zM968,2024-10-17T22:00:00Z,tamamo junto [ __ ] muito bom Como que é,4435.84,7.359
2NSj63zM968,2024-10-17T22:00:00Z,teu nome mano Mano meu nome é m Castro,4439.32,7.6
2NSj63zM968,2024-10-17T22:00:00Z,mas at Mick Castro entendi Mick Castro e,4443.199,7.601
2NSj63zM968,2024-10-17T22:00:00Z,aí Mick Castro Cara sou,4446.92,7.799
2NSj63zM968,2024-10-17T22:00:00Z,amazonense Amazonas e moro no Goiás aí,4450.8,7.04
2NSj63zM968,2024-10-17T22:00:00Z,sim mano terra do nosso mestre Pablo,4454.719,6.161
2NSj63zM968,2024-10-17T22:00:00Z,cara que irá nos guiar isso aí vai abr,4457.84,4.6
2NSj63zM968,2024-10-17T22:00:00Z,nossa,4460.88,8.359
2NSj63zM968,2024-10-17T22:00:00Z,cabeça isso a transbordar [ __ ] bora,4462.44,6.799
2NSj63zM968,2024-10-17T22:00:00Z,[ __ ] E aí ô Mick já entrou na academia,4469.32,6.48
2NSj63zM968,2024-10-17T22:00:00Z,ou não cara,4473.239,6.641
2NSj63zM968,2024-10-17T22:00:00Z,é esse ano não consigo I esse ano não dá,4475.8,7.8
2NSj63zM968,2024-10-17T22:00:00Z,mano caramb não não vai ter que dar mano,4479.88,6.08
2NSj63zM968,2024-10-17T22:00:00Z,já acompanho já acompanho o movimento,4483.6,5.8
2NSj63zM968,2024-10-17T22:00:00Z,brasileiro há muito tempo e gosto muito,4485.96,5.56
2NSj63zM968,2024-10-17T22:00:00Z,trabalho de vocês acredito para [ __ ],4489.4,3.6
2NSj63zM968,2024-10-17T22:00:00Z,no trabalho de vocês,4491.52,6.159
2NSj63zM968,2024-10-17T22:00:00Z,e e assim se se vocês falharem com essa,4493.0,7.0
2NSj63zM968,2024-10-17T22:00:00Z,geração fodeu mano aí fodeu é fazer que,4497.679,4.721
2NSj63zM968,2024-10-17T22:00:00Z,nem o Artur basado,4500.0,5.96
2NSj63zM968,2024-10-17T22:00:00Z,aqui [ __ ] velho não você tem que entrar,4502.4,7.44
2NSj63zM968,2024-10-17T22:00:00Z,mano gosto monte de política comento,4505.96,6.08
2NSj63zM968,2024-10-17T22:00:00Z,sempre no meu Instagram coisas de,4509.84,5.24
2NSj63zM968,2024-10-17T22:00:00Z,política ó irmão te mandei te mandei aí,4512.04,7.08
2NSj63zM968,2024-10-17T22:00:00Z,um um cupom um link [ __ ] pera aí calma,4515.08,6.36
2NSj63zM968,2024-10-17T22:00:00Z,aí entra nessa [ __ ] velho eu ó Eu não,4519.12,4.32
2NSj63zM968,2024-10-17T22:00:00Z,tomei uma pessoa que eu liguei aqui não,4521.44,5.88
2NSj63zM968,2024-10-17T22:00:00Z,entrou no negócio não vai agora né Pera,4523.44,7.719
2NSj63zM968,2024-10-17T22:00:00Z,aí deixa eu olhar aqui usa esse cupom,4527.32,5.56
2NSj63zM968,2024-10-17T22:00:00Z,aí,4531.159,5.961
2NSj63zM968,2024-10-17T22:00:00Z,cai Ah aqui a gente também tem esses,4532.88,7.88
2NSj63zM968,2024-10-17T22:00:00Z,problemas você ligaria [ __ ] est ligando,4537.12,5.519
2NSj63zM968,2024-10-17T22:00:00Z,aí para todo mundo,4540.76,4.879
2NSj63zM968,2024-10-17T22:00:00Z,Manoa,4542.639,3.0
2NSj63zM968,2024-10-17T22:00:00Z,aí,4545.719,4.911
2NSj63zM968,2024-10-17T22:00:00Z,[Música],4547.45,3.18
2NSj63zM968,2024-10-17T22:00:00Z,4499 calma cal Vou mandar vou mandar,4553.04,8.52
2NSj63zM968,2024-10-17T22:00:00Z,manda o link para nós Vou mandar pera aí,4556.48,5.08
2NSj63zM968,2024-10-17T22:00:00Z,cadê calma aí cara não fala não fala não,4563.52,6.36
2NSj63zM968,2024-10-17T22:00:00Z,não fala não isso aqui é especial para,4566.36,6.68
2NSj63zM968,2024-10-17T22:00:00Z,quem recebeu a ligação,4569.88,3.16
2NSj63zM968,2024-10-17T22:00:00Z,hein pera,4573.28,4.24
2NSj63zM968,2024-10-17T22:00:00Z,aí cadê,4575.12,6.72
2NSj63zM968,2024-10-17T22:00:00Z,aqui te mandar o trem aí vi Ô o chat tá,4577.52,6.4
2NSj63zM968,2024-10-17T22:00:00Z,comentando meu nome errado aí,4581.84,5.319
2NSj63zM968,2024-10-17T22:00:00Z,ó falando que você chama nickname,4583.92,6.96
2NSj63zM968,2024-10-17T22:00:00Z,nickname não mano é o m do,4587.159,9.161
2NSj63zM968,2024-10-17T22:00:00Z,mest o m do o m do do do,4590.88,5.44
2NSj63zM968,2024-10-17T22:00:00Z,mest ai ai,4597.199,5.161
2NSj63zM968,2024-10-17T22:00:00Z,mano só me fala se ficou bom para você,4599.88,3.759
2NSj63zM968,2024-10-17T22:00:00Z,ou,4602.36,4.68
2NSj63zM968,2024-10-17T22:00:00Z,não pera aí calma aí que tá mas pera aí,4603.639,6.481
2NSj63zM968,2024-10-17T22:00:00Z,eu coloco o cupom aqui no isso coloca o,4607.04,5.119
2NSj63zM968,2024-10-17T22:00:00Z,pon,4610.12,4.32
2NSj63zM968,2024-10-17T22:00:00Z,compado não você coloca o que eu te,4612.159,4.681
2NSj63zM968,2024-10-17T22:00:00Z,mandei,4614.44,2.4
2NSj63zM968,2024-10-17T22:00:00Z,tá raz enrolando,4620.36,4.319
2NSj63zM968,2024-10-17T22:00:00Z,dema tá esse link que você mandou já tá,4626.52,4.119
2NSj63zM968,2024-10-17T22:00:00Z,com já tá,4629.239,4.241
2NSj63zM968,2024-10-17T22:00:00Z,com eu vou vou te mandar o link vou te,4630.639,5.641
2NSj63zM968,2024-10-17T22:00:00Z,mandar de novo e eu vou te ligar já já e,4633.48,4.32
2NSj63zM968,2024-10-17T22:00:00Z,você vai me falar se tá bom para você ou,4636.28,5.56
2NSj63zM968,2024-10-17T22:00:00Z,não Vel vou ligar pro próximo aqui fal é,4637.8,8.12
2NSj63zM968,2024-10-17T22:00:00Z,nós tamo junto nickname,4641.84,4.08
2NSj63zM968,2024-10-17T22:00:00Z,ai ai ai ai ai [ __ ],4647.6,5.36
2NSj63zM968,2024-10-17T22:00:00Z,Nick tomei tomei o primeiro não né Por,4655.48,7.08
2NSj63zM968,2024-10-17T22:00:00Z,enquanto acontece Renato acontece é cara,4659.52,7.32
2NSj63zM968,2024-10-17T22:00:00Z,fiquei meio meio chateado né mano mas às,4662.56,6.0
2NSj63zM968,2024-10-17T22:00:00Z,vezes a gente tem que prender el com,4666.84,5.96
2NSj63zM968,2024-10-17T22:00:00Z,rejeição é eu não não não,4668.56,7.639
2NSj63zM968,2024-10-17T22:00:00Z,consigo fico tô até pensando em acabar a,4672.8,7.32
2NSj63zM968,2024-10-17T22:00:00Z,Live tá ligado o cara desiste de tudo e,4676.199,5.401
2NSj63zM968,2024-10-17T22:00:00Z,tô aqui mandando aqui pro nosso amigo,4680.12,4.559
2NSj63zM968,2024-10-17T22:00:00Z,nickname cadê o nickname,4681.6,6.72
2NSj63zM968,2024-10-17T22:00:00Z,e [ __ ] [ __ ] nome difícil de achar aqui,4684.679,7.161
2NSj63zM968,2024-10-17T22:00:00Z,também aqui,4688.32,3.52
2NSj63zM968,2024-10-17T22:00:00Z,nickname beleza vamos lá vamos vamos lá,4693.84,5.44
2NSj63zM968,2024-10-17T22:00:00Z,pro,4697.04,2.24
2NSj63zM968,2024-10-17T22:00:00Z,próximo vamos lá pro próximo mano tem,4699.96,6.52
2NSj63zM968,2024-10-17T22:00:00Z,muita mensagem,4703.159,3.321
2NSj63zM968,2024-10-17T22:00:00Z,tô na academia mbl porém já estava na,4712.88,4.64
